,topic_1_positions,topic_2_positions,topic_3_positions
186,0.9037071638986266,0.05014691049155688,0.04614592560981645
187,0.9126419455480276,0.047389651987145065,0.03996840246482728
188,0.07011498125633142,0.8730773326882408,0.05680768605542784
189,0.7658591682176787,0.08145965679655841,0.0350341161622336
190,0.055550202665980514,0.891621584640973,0.05282821269304651
191,0.06138203334202982,0.8948530581638439,0.04376490849412625
192,0.7386562666621882,0.044633674470541965,0.04023947063197573
193,0.0,0.0,0.0
194,0.8647289820386578,0.04070013419707351,0.03574735435250379
195,0.0,0.0,0.0
196,0.040283338864708584,0.6702432429681097,0.033659464678809564
197,-0.10565632915518183,-0.8005608344918957,-0.09378283635292232
198,-0.11039154984232961,-0.7841541185630564,-0.10545433159461402
199,0.0,0.0,0.0
200,0.0,0.0,0.0
201,0.21534345245338404,0.7253766161779434,0.05927993136867265
202,0.6549678635291537,0.23395090773244365,0.1110812287384027
203,0.7792770343813948,0.14438543221292788,0.07633753340567731
204,0.0,0.0,0.0
205,-0.5867095788446561,-0.042631454802100746,-0.03732563301990974
206,0.045234344677605,0.01106283124171206,0.002526353492447631
207,0.03387496707932191,0.010735118918224481,0.0030089616215012095
208,0.023129851893296176,0.022052983863231693,0.0024362118625197355
209,0.0,0.0,0.0
210,0.0,0.0,0.0
211,0.048298107434190524,0.0023070506758249365,0.00202642083735294
212,0.028775336815165985,0.05474038921731159,0.0034407957066528313
213,0.07760925815320355,0.004822500446110303,0.004524763139816564
214,0.7537536690723643,0.19500340550320658,0.0512429254244293
215,0.03765043581753846,0.0038893719730263188,0.0019384530790004142
216,0.7168348100179243,0.04293274015547836,0.04023244982659741
217,0.7325567609251176,0.03489480520121979,0.03254843387366283
218,0.6980721858790729,0.05360011468247088,0.048327699438456245
219,0.66471798046219,0.09515668171685672,0.040125337820953254
220,0.2599318776050449,0.517065206777706,0.04118473379906726
221,0.2767710425985375,0.496978294057068,0.04443248152621286
222,0.05821926330279399,0.7153479089175431,0.04461464596148114
223,0.6311839620706139,0.32141654873971504,0.04739948918967102
224,0.5143283207154503,0.24522095246659667,0.040450726817953114
225,0.281133763261192,0.4746197503714198,0.04424648636738829
226,0.7497109385142177,0.03791448896735732,0.03055639070024322
227,0.6385923960369656,0.1426794421509147,0.03690997999393794
228,0.6908580809321214,0.09137179027126342,0.03595194697843337
229,0.17087544787782466,0.7921833222805823,0.03694122984159315
230,-0.004063196474157541,-0.09269661103798578,-0.0032401924878566824
231,0.0,0.0,0.0
232,0.0,0.0,0.0
233,-0.012407201100488907,-0.07540630212062083,-0.0030955876879811585
234,-0.01637445273403332,-0.1024341232871864,-0.0061914239787802736
235,0.3433279572644586,0.6154529399903753,0.041219102745166075
236,0.05443159749974013,0.8989105266432859,0.04665787585697402
237,0.040318384525738896,0.9244010109028201,0.03528060457144102
238,0.042538718638513294,0.9149127714957087,0.04254850986577802
239,0.037421569733797254,0.9268611019036446,0.03571732836255813
240,0.03441608807120495,0.9347227415157556,0.030861170413039474
241,0.03905794642386174,0.9252406593587486,0.03570139421738961
242,0.10497262788707229,0.8657085772523139,0.029318794860613756
243,0.03341453314158048,0.9385848521296353,0.028000614728784293
244,0.043164532832006046,0.9166047939800399,0.040230673187954084
245,0.03986631689761861,0.9257612818738434,0.03437240122853782
246,0.08324037166657727,0.8530704846718111,0.06368914366161155
247,0.08304078432259478,0.844868534763945,0.07209068091346028
248,0.23995995275542498,0.7162545140450203,0.04378553319955478
249,0.05505740167896816,0.9085389028764906,0.03640369544454124
250,0.05265155418993653,0.895938847792267,0.051409598017796564
251,0.038536370401446654,0.9252196874961106,0.03624394210244277
252,0.036032937456684455,0.9317272418223129,0.03223982072100274
253,0.04710310100179292,0.9151368189209226,0.03776008007728444
254,0.04479339776947221,0.916184621908761,0.03902198032176657
255,0.40973634817744153,0.5361858513899881,0.0540778004325702
256,0.03208914383120301,0.9378583611034333,0.030052495065363612
257,0.07096397453917107,0.8672654859053298,0.06177053955549909
258,0.0361330696488827,0.9288200541081101,0.03504687624300711
259,0.04278012545549558,0.9159829808938845,0.04123689365061987
260,0.4541758885608678,0.49443257808237145,0.051391533356760805
261,-0.4438878316579805,-0.26992039738324075,-0.03619177095877881
262,-0.6058456166752281,-0.33893116219643027,-0.05522322112834157
263,0.0,0.0,0.0
264,0.0,0.0,0.0
265,0.06170984959589087,0.8927050818465551,0.04558506855755413
266,0.05024159842903446,0.009447507241629568,0.00281089432933598
267,-0.8577879174387838,-0.0755966516448093,-0.0666154309164068
268,0.0,0.0,0.0
269,0.0,0.0,0.0
270,0.0,0.0,0.0
271,0.0,0.0,0.0
272,0.0,0.0,0.0
273,0.0,0.0,0.0
274,0.0,0.0,0.0
275,0.1484177826340696,0.8031871511823202,0.04839506618361007
276,0.12220025654467545,0.362037769512904,0.015761973942420508
277,-0.1223247691897754,-0.7647390557229718,-0.11293617508725269
278,0.040324556588324935,0.5310073228666305,0.028668120545044497
279,0.14623778946193758,0.010355945296487841,0.01007293190824118
280,-0.03853637984794414,-0.9254454115576244,-0.03601820859443156
281,0.11859201639326303,0.292383846270973,0.14337196342272052
282,0.0,0.0,0.0
283,0.0,0.0,0.0
284,-0.0482975849284127,-0.9165986603654822,-0.035103754706104995
285,0.02244679281615423,0.15798517500825165,0.01956803217559411
286,0.9173032104637169,0.0498138307560973,0.03288295878018586
287,0.4058531700022455,0.45031652631163144,0.032719192575011984
288,-0.4448435814803939,-0.515810464189806,-0.0393459543298002
289,-0.040821739494590885,-0.7571807541991047,-0.03533083963963781
290,-0.062305356902589246,-0.7127677972575192,-0.05826017917322505
291,-0.06314059375569003,-0.8917864925868701,-0.04507291365743994
292,-0.037564087532773224,-0.9257353715517143,-0.03670054091551249
293,-0.04612904817049584,-0.9185228763841974,-0.03534807544530678
294,-0.5454103389630651,-0.4023398202452616,-0.05224984079167333
295,0.050229253008360876,0.9070672015290324,0.04270354546260674
296,-0.1878106181471189,-0.1297707528969375,-0.015751962289276854
297,0.07389596270607171,0.8647003026957069,0.06140373459822151
298,0.8425217214301253,0.10689858203174636,0.05057969653812843
299,0.13989910943231815,0.8314988144398703,0.028602076127811592
300,0.034947190449813224,0.9336753305193889,0.03137747903079789
301,-0.029867654816698282,-0.2091154476431937,-0.011016897540108006
302,-0.2247454875239985,-0.03780460706435317,-0.07078323874498162
303,-0.0665600760650832,-0.8711349569088016,-0.06230496702611524
304,-0.35508960333396056,-0.6114783668740856,-0.03343202979195376
305,0.19347685662708905,0.015170626250185074,0.01357473934494812
306,0.0,0.0,0.0
307,0.06793795142057858,0.8717121525057295,0.06034989607369184
308,0.8267665309293478,0.12710803530591422,0.04612543376473796
309,0.05254052399375378,0.9020624593381106,0.045397016668135705
310,0.0,0.0,0.0
311,-0.014059619732590303,-0.17553855703220353,-0.010401823235206185
312,-0.0025756245616803883,-0.027376407379750563,-0.002306032574698043
313,0.09803075299319781,0.8285008508986137,0.07346839610818856
314,0.04787785559736802,0.910271468406363,0.04185067599626898
315,0.11683521986461488,0.04012202470210939,0.009709422099942333
316,0.4744438111786936,0.039283931472970594,0.031726802802881156
317,0.05165586370643596,0.9088516004299408,0.03949253586362318
318,-0.019393031838539458,-0.4631577348434343,-0.017449233318026322
319,0.0,0.0,0.0
320,0.01863819420252295,0.026517454985183174,0.0024633984313414763
321,0.0,0.0,0.0
322,0.1659130447747032,0.011889996932817514,0.009696958292479275
323,0.07291901411589247,0.8720672078982548,0.055013777985852795
324,0.07857894783957935,0.8687051695604209,0.05271588259999981
325,0.0,0.0,0.0
326,0.5693833424264377,0.06462316214773074,0.04456492399726027
327,0.9042552667474549,0.05129211157890917,0.044452621673635895
328,-0.08967373655343415,-0.8303450960966874,-0.0799811673498784
329,0.1179664981745729,0.8167363246834765,0.06529717714195059
330,0.0,0.0,0.0
331,0.9023699855780926,0.05234901201129628,0.04528100241061121
332,-0.18999167493567562,-0.38264442163873114,-0.42736390342559333
333,0.1885834971481477,0.02142254969163631,0.020763183929446666
334,-0.038577039679266976,-0.4314790632650627,-0.02994389705567037
335,0.2194908407320958,0.5314551280666491,0.026831808979032905
336,0.0,0.0,0.0
337,-0.04644587202176752,-0.7742088040168964,-0.0364881811041932
338,-0.09626097722211352,-0.8296369893032342,-0.07410203347465212
339,-0.10485496860435031,-0.844741190926878,-0.050403840468771666
340,-0.3484522849733069,-0.5929670910138773,-0.05858062401281585
341,0.0,0.0,0.0
342,-0.06470175929416637,-0.006341188433621759,-0.005880129195288762
343,0.0403758565479825,0.920586564034406,0.039037579417611566
344,0.8601680457046926,0.0766380918270607,0.06319386246824658
345,0.044158308949547684,0.9122349800715174,0.04360671097893505
346,-0.08927908458363229,-0.2644520049321703,-0.021268910484197413
347,0.17191545634842792,0.015166906439139663,0.012917637212432428
348,-0.8823172787563398,-0.07253933846092196,-0.04514338278273816
349,-0.05111761612672022,-0.9089451778819789,-0.039937205991300795
350,-0.058590930303326405,-0.6915136352618488,-0.04989543443482475
351,0.15505524028484735,0.1473070196909155,0.6976377400242372
352,0.8862487453045331,0.06250456047331276,0.05124669422215419
353,0.6318371021585311,0.1634363775006844,0.09361540922967332
354,-0.01229451301278449,-0.11924978806621167,-0.011312841778146628
355,0.0,0.0,0.0
356,0.0,0.0,0.0
357,0.5919133937173506,0.05692656562479276,0.04607529489514486
358,0.6490156570837934,0.031311492360501104,0.02656940227984338
359,0.7156419870914551,0.23121770031342026,0.053140312595124785
360,-0.04526166423973804,-0.5352274178246068,-0.03489553332027057
361,-0.5864338768982504,-0.04248899818970166,-0.0377437915787144
362,0.0,0.0,0.0
363,-0.01558911092136411,-0.24288188587062282,-0.014256275935285782
364,0.0,0.0,0.0
365,0.0,0.0,0.0
366,0.0,0.0,0.0
367,0.0,0.0,0.0
368,0.0,0.0,0.0
369,-0.08661573263014274,-0.015730872201064033,-0.004796252311650321
370,0.0579597744182058,0.5654296705327049,0.04327722171575603
371,0.08715018002657424,0.8652580339657222,0.04759178600770352
372,0.8344332027547505,0.06310414906355276,0.03996264818169678
373,-0.6091002281367757,-0.029597246907914362,-0.02796919162197655
374,0.0,0.0,0.0
375,-0.03639566589850714,-0.9391836930902452,-0.024420641011247645
376,0.006844235549916908,0.10433290119888829,0.00420747863581009
377,0.0,0.0,0.0
378,0.0,0.0,0.0
379,-0.15081780665890293,-0.3253196029646709,-0.02386259037642622
380,-0.8874638450248925,-0.05988162887651523,-0.052654526098592225
381,0.0,0.0,0.0
382,0.5056306211592476,0.25184978274767844,0.023007400971122728
383,0.3259485988327292,0.6071564893280346,0.06689491183923617
384,-0.04224361317959753,-0.9208555813581195,-0.03690080546228316
385,0.06546923382425264,0.8981247279437109,0.03640603823203638
386,-0.036094857011686965,-0.9311543778173408,-0.032750765170972425
387,0.573766491603241,0.22508412936204056,0.034482712368051734
388,0.04427481481208569,0.9135675692835702,0.04215761590434398
389,0.04456815572861982,0.7173426282260568,0.03808921604532357
390,0.0,0.0,0.0
391,-0.04091536286791656,-0.9197973716619835,-0.03928726547009999
392,-0.07901400755383282,-0.8541459694776442,-0.06684002296852302
393,-0.036499436141785156,-0.3390659985540714,-0.024434565304143483
394,-0.009477025370607657,-0.027008793238584516,-0.0019757198523462287
395,0.2989334179554307,0.02010576782676446,0.014294147551138146
396,-0.1417597137448129,-0.009021807617644593,-0.0071132154796477295
397,0.0,0.0,0.0
398,-0.02109473851254668,-0.2922823421214302,-0.019956252699356407
399,0.0,0.0,0.0
400,0.05853912735139367,0.8956202750218076,0.04584059762679873
401,0.07917476424850622,0.8474888741041563,0.07333636164733748
402,-0.039531696320873014,-0.9268701611470868,-0.033598142532040104
403,-0.03858638812484919,-0.9249711055689844,-0.03644250630616635
404,-0.9050051143697725,-0.05143305854178165,-0.043561827088445894
405,0.2983819211268887,0.16093894064820563,0.04067913822490574
406,0.5669290982924172,0.05132043479408991,0.048417133580159546
407,0.0,0.0,0.0
408,0.032444388164189125,0.9381788333130472,0.02937677852276373
409,0.027222575530497103,0.4480766180847008,0.024700806384802165
410,0.05260184161093229,0.5720460973689137,0.042018727686820585
411,0.03323580359249404,0.9358927881114801,0.03087140829602584
412,0.3935737671602788,0.027449266304148952,0.0234214109800167
413,-0.02750943156006267,-0.33148146780748844,-0.01600910063244888
414,-0.05355421820236824,-0.8980569135076759,-0.04838886828995587
415,0.09719610027614016,0.01132028601228675,0.006868229096188392
416,-0.034286678430328454,-0.1415168054248041,-0.011696516144867443
417,-0.021636691646159164,-0.4610926401608632,-0.017270668192977685
418,-0.12051663066895042,-0.3429746665466786,-0.03650870278437097
419,-0.0346952403766671,-0.4340270556937351,-0.03127770392959771
420,0.041126533987682075,0.7789679261492629,0.0370483970059121
421,0.1394889743626266,0.8196076442190939,0.040903381418279615
422,0.03989245713290949,0.6751514198362681,0.03495612303082235
423,0.05459773877248615,0.6465328140006008,0.048869447226913124
424,0.04216495449000321,0.6721646965764483,0.03567034893354856
425,0.6692265004413303,0.06984614086236478,0.06092735869630487
426,0.6439771181162166,0.07601466013224184,0.057785999529319364
427,0.1337326862196621,0.6373836165885234,0.04706551537363272
428,-0.008582207112319386,-0.09569926558405252,-0.006829638414739193
429,-0.13789010790841852,-0.07401530455015579,-0.010316809763647886
430,0.0,0.0,0.0
431,0.0,0.0,0.0
432,0.0,0.0,0.0
433,-0.07195642396143181,-0.038592961768762014,-0.00709767309333557
434,-0.004944458901640556,-0.03430827616485658,-0.002413931600169466
435,0.0,0.0,0.0
436,0.0,0.0,0.0
437,0.9135795107413278,0.044809724256890636,0.0416107650017815
438,-0.09296487392158892,-0.8195173674911986,-0.0875177585872125
439,-0.04912731718061283,-0.9092142571251773,-0.0416584256942098
440,-0.06537266863815873,-0.8996863104423568,-0.034941020919484575
441,-0.10042488275706019,-0.012309298398397325,-0.010072836388402107
442,0.5198994207766147,0.3939794396998899,0.08612113952349541
443,0.08352861699958578,0.8427546823654124,0.07371670063500181
444,0.0712842107736559,0.8734366562906621,0.05527913293568207
445,-0.003681751454256228,-0.040763395273523795,-0.0031739008912675766
446,0.3642527153057679,0.5805736654085352,0.05517361928569702
447,0.07702711380414093,0.8581462441578894,0.0648266420379696
448,-0.8783725754696703,-0.06510591433488147,-0.056521510195448314
449,0.8551176239496281,0.07914332968005387,0.06573904637031801
450,0.04618751532417891,0.9122559855755702,0.04155649910025086
451,0.07064029947931186,0.8736354591962558,0.055724241324432315
452,0.026018750929634057,0.9501539101877595,0.023827338882606394
453,0.030367184115903362,0.9434154513237206,0.026217364560376138
454,0.029041752799453268,0.9420816064073888,0.028876640793158027
455,0.03917610872821854,0.926530847403617,0.03429304386816453
456,0.04619488979203564,0.9131253733819568,0.04067973682600767
457,0.027627691348296766,0.945340936951553,0.02703137170015031
458,0.03330628429439358,0.9357409839027059,0.030952731802900667
459,0.027790857594083347,0.944942456354761,0.02726668605115568
460,0.03339570943477155,0.9337312983359097,0.032872992229318734
461,0.026955833797945573,0.9463557113888513,0.02668845481320307
462,0.031259721066632856,0.9378031874242024,0.03093709150916479
463,0.02747029071973703,0.9460095812505245,0.02652012802973847
464,0.027763515278367765,0.9473473823016625,0.024889102419969687
465,0.04465762529687888,0.9180244650949464,0.037317909608174896
466,0.02220325173564142,0.956520869008643,0.02127587925571543
467,0.02753762503310033,0.9452408474287135,0.027221527538186022
468,0.026838891400223868,0.9504827702609494,0.022678338338826647
469,0.02453990855039017,0.951415447212909,0.0240446442367007
470,0.0,0.0,0.0
471,0.0,0.0,0.0
472,0.0,0.0,0.0
473,0.0,0.0,0.0
474,0.0,0.0,0.0
475,-0.8752797193849561,-0.06720241440586279,-0.05751786620918106
476,-0.8911708122305603,-0.05788504000157729,-0.05094414776786251
477,-0.07194561711940808,-0.5607789495970485,-0.03394209995021
478,0.45968605969032356,0.4847131462699311,0.05560079403974532
479,0.8471796889926422,0.09277297422435096,0.06004733678300675
480,0.003872091251177164,0.05953667111566591,0.0032579042998235274
481,0.1506354618851615,0.4304902559683856,0.03177750795290461
482,-0.038467322228685624,-0.7539255140750193,-0.035193370592846634
483,0.08612621942216125,0.8522027225392699,0.06167105803856892
484,0.0492276642386694,0.9074130202659816,0.04335931549534895
485,0.05925047085318608,0.8921152225108014,0.04863430663601251
486,0.0,0.0,0.0
487,0.7955417481701612,0.11213853228167069,0.09231971954816803
488,0.46930007515998257,0.48661600061330346,0.044083924226713894
489,0.6514077077893151,0.3000227958729746,0.04856949633771033
490,0.7581230587113619,0.19973503928928266,0.04214190199935559
491,0.21292796477507767,0.17112162180830878,0.01595041341661358
492,0.0,0.0,0.0
493,-0.04913779924986535,-0.3419457193041359,-0.028271320155676134
494,0.015099041942406076,0.22227264232694144,0.012628315730652491
495,0.0,0.0,0.0
496,0.0859001561817297,0.8412389554608866,0.07286088835738375
497,0.03679337823683286,0.9290215621897716,0.03418505957339558
498,0.3231214590078794,0.1577741382072037,0.019104402784916968
499,0.5458080456634847,0.07381181173436965,0.03422629644829942
500,0.0,0.0,0.0
501,-0.023037566571598292,-0.1633518688240866,-0.013610564604315157
502,0.0,0.0,0.0
503,0.0,0.0,0.0
504,0.8653430818719985,0.0897620210919987,0.04489489703600278
505,0.0,0.0,0.0
506,0.0,0.0,0.0
507,0.15913869513326082,0.1007402743632544,0.0128483032307575
508,0.0,0.0,0.0
509,-0.7791258660972736,-0.18512202409463968,-0.03575210980808666
510,-0.053735932043759885,-0.425114913560533,-0.044958678205231035
511,-0.4610660047580735,-0.45155238047304974,-0.08738161476887686
512,0.006545034932584909,0.049758645509028136,0.0025198489701516538
513,0.0835283430751072,0.8670582285350412,0.049413428389851556
514,0.09566388657389807,0.8175949871580771,0.08674112626802474
515,0.01090307510469266,0.2468723587094865,0.00889123285248744
516,0.9059075183289532,0.05559074055041672,0.03850174112063004
517,-0.008389657465730086,-0.06103655427496257,-0.0020023596878787305
518,-0.0059217109994827875,-0.061737607390578,-0.0037692530385106202
